𒇽,𒇽,"LU2
(AMĪLU, NA6, QAL2 (Labat; MesZL: QAL2 missing), ŠA11 (MesZL: Deimel differently))
(ePSD; Akkadian Dictionary)",514,330,"U+121FD
(LU2)"
𒈓,𒈓,"LU2.LU2 inversum
(LU2 opposing LU2; ADAMEN (MesZL: also LU2 over LU2 crossed), ADAMIN (MesZL: also LU2 over LU2 crossed), ENBIR, INBIR)
(ePSD; Akkadian Dictionary)",514,33060,"U+12213
(LU2 OPPOSING LU2)"
𒈔,𒈔,"LU2 squared
(DAPARA3 (MesZL: also LU2.LU2.LU2inversum.LU2inversum), PAGRA3 (MesZL: also LU2.LU2.LU2inversum.LU2inversum))
(ePSD; Akkadian Dictionary)",514,33060,"U+12214
(LU2 SQUARED)"
𒈒,𒈒,"LU2 crossing LU2
(ADAMEN (MesZL: also LU2.LU2inversum), ADAMIN (MesZL: also LU2.LU2inversum), GIGAM (MesZL: also LU2. LU2), URBIGU3, URBINGU3)
(ePSD; Akkadian Dictionary)",514,33060,"U+12212
(LU2 CROSSING LU2)"
𒇽𒇽,𒇽𒇽,"LU2 over LU2
(GIGAM (MesZL: also LU2.LU2 (nos. 514+514); KŠ: see MesZL p. 142))
(ePSD; Akkadian Dictionary)",514,330,
𒈇,𒇽 x 𒆑𒀸,"LU2 x KAD3.AŠ
(ePSD; Akkadian Dictionary)",514 (sign LU2),330 (sign LU2),"U+12207
(LU2 TIMES KAD3 PLUS ASH)"
𒈉,𒇽 x 𒆷𒀸,"LU2 x LA.AŠ
(ePSD; Akkadian Dictionary)",514 (sign LU2),330 (sign LU2),"U+12209
(LU2 TIMES LA PLUS ASH)"
𒈍,𒇽 x 𒉡,"LU2 x NU
(ePSD; Akkadian Dictionary)",514 (sign LU2),330 (sign LU2),"U+1220D
(LU2 TIMES NU)"
𒈎,𒇽 x 𒋛𒀸,"LU2 x SI.AŠ
(ePSD; Akkadian Dictionary)",514 (sign LU2),330 (sign LU2),"U+1220E
(LU2 TIMES SI PLUS ASH)"
𒇽𒍑,𒇽𒍑,"LU2.UŠ
(LUGURUŠ (Labat; MesZL: LUGURUŠ missing))
(ePSD; Akkadian Dictionary)",514+,330+,"U+121FD & U+12351
(LU2 & USH)"
𒇽𒍗,𒇽𒍗,"LU2.UŠ2
(AD5 (Labat; MesZL: AD5 = U2.GUR2 gunû (no. 490)))
(ePSD; Akkadian Dictionary)",514+113,330+069,"U+121FD & U+12357
(LU2 & USH2)"
𒇽𒁁,𒇽𒁁,"LU2.BAD
(AD5 (Labat: the sign is LU2.BAD, but no. 69 (BAD, in MesZL no. 113); MesZL: AD6, AD5 = U2.GIR2 gunû (nos. 490+007)), AD6 (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)), ADDA (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)), AT5 (Labat: the sign is LU2.BAD, but no. 69 (BAD, in MesZL no. 113); MesZL: AT6, AT5 missing), AT6 (MesZL: = LU2 x BAD and LU2.BAD (nos. 517 and 514+113)))
(ePSD; Akkadian Dictionary)",514+113,330+069,"U+121FD & U+12041
(LU2 & BAD)"
𒇽𒂗,𒇽𒂗,"LU2.EN
(DAPARA2)
(ePSD; Akkadian Dictionary)",514+164,330+099,"U+121FD & U+12097
(LU2 & EN)"
𒇽𒃷,𒇽𒃷,"LU2.GAN2
(ḪEŠ5 (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)), ŠAGA (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521), Deimel differently), ŠE29 (MesZL: MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)))
(ePSD; Akkadian Dictionary)",514+174,330+105I,"U+121FD & U+120F7
(LU2 & GAN2)"
𒇽𒃸,𒇽𒃸,"LU2.KAR2
(ḪEŠ5 (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)), ŠAGA (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521), Deimel differently), ŠE29 (MesZL: MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)))
(ePSD; Akkadian Dictionary)",514+175,330+105,"U+121FD & U+120F8
(LU2 & GAN2 TENU)"
𒇽𒉈,𒇽𒉈,"LU2.NE
(DU14 (MesZL: LU2.NE (nos. 514+313), and LU2 x NE (no. 522)))
(ePSD; Akkadian Dictionary)",514+313,330+172,"U+121FD & U+12248
(LU2 & NE)"
𒇽𒁉𒈜,𒇽𒁉𒈜,"LU2.BI.LUL
(ŠAQA (Labat: ŠAQA = BI.LUL (no. 358+570) or LU2.BI.LUL (514+358+570); MesZL: ŠAQA = BI.LUL (358+570)))
(ePSD; Akkadian Dictionary)",514+358+570,330+214+355,"U+121FD & U+12049 & U+1221C
(LU2 & BI & LUL)"
𒇽𒊏𒊏,𒇽𒊏𒊏,"LU2.RA.RA
(KUTU2 (Labat; MesZL: KUTU2 = RA.RA (nos. 511+511)))
(ePSD; Akkadian Dictionary)",514+511+511,330+328+328,"U+121FD & U+1228F & U+1228F
(LU2 & RA & RA)"
𒇽𒇽,𒇽𒇽,"LU2.LU2
(GIGAM (MesZL: also LU2 over LU2 (no. 514)))
(ePSD; Akkadian Dictionary)",514+514,330+330,"U+121FD & U+121FD &
(LU2 & LU2)"
𒇽𒃵,𒇽𒃵,"LU2.GAM
(DIM3 (MesZL: also nos. 264 and 516, DIM3 = Assyrian RAB.GAM (no. 264), Neo-Babylonian LUGAL.KAMv (no. 269), and additional LU2.GAM (nos. 514+576), LU2 šeššig (no. 516)))
(ePSD; Akkadian Dictionary)",514+576,330+362,"U+121FD & U+120F5
(LU2 & GAM)"
𒇽𒊺,𒇽𒊺,"LU2.ŠE
(NIGA2 (Labat; MesZL: NIGA2 missing), NITAḪ2 (Labat; MesZL: NITAḪ2 = ARAD (no. 18)))
(ePSD; Akkadian Dictionary)",514+579,330+367,"U+121FD & U+122BA
(LU2 & SHE)"
𒇽𒄰,𒇽𒄰,"LU2.KAM
(KAMA5 (MesZL: KAMA5 LU2.KAM (nos. 514+595) and LU2 x KAM (no. 525)))
(ePSD; Akkadian Dictionary)",514+595,330+406,"U+121FD & U+12130
(LU2 & HI TIMES BAD)"
𒇽𒆠,𒇽𒆠,"LU2.KI
(DUBAL6 (MesZL: LU2.KI (nos. 514+737) and LU2 x KI (no. 527)), GURUD2 (MesZL: LU2.KI (nos. 514+737) and LU2 x KI (no. 527)))
(ePSD; Akkadian Dictionary)",514+737,330+461,"U+121FD & U+121A0
(LU2 & KI)"
𒇽𒁹,𒇽𒁹,"LU2.DIŠ
(GAL10, GALA10)
(ePSD; Akkadian Dictionary)",514+748,330+480,"U+121FD & U+12079
(LU2 & DISH)"
𒇽𒈨𒂗,𒇽𒈨𒂗,"LU2.ME.EN
(DINIG2 (MesZL: ?, LU2.ME.EN (nos. 514+753+164) and LU2 x ME.EN (no. 527’), Deimel DINIG))
(ePSD; Akkadian Dictionary)",514+753+164,330+532+099,"U+121FD & U+12228 & U+12097
(LU2 & ME & EN)"
𒈨𒂗,𒈨𒂗,"ME.EN
(DINIG2 (Labat: DINIG2 = ME.EN (753+164) or LU2.ME.EN (nos. 514+753+164); MesZL: ?, DINIG2 = LU2.ME.EN (nos. 514+753+164) and LU2 x ME.EN (no. 527’), Deimel DINIG))
(ePSD; Akkadian Dictionary)",514+753+164,330+532+099,"U+121FD & U+12228 & U+12097
(LU2 & ME & EN)"
𒇽𒆸,𒇽𒆸,"LU2.LAGAB
(DINIG3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), EŠLUG(MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat erroneously), ḪAR3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), ḪARA3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), TEŠLUG(MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat vague))
(ePSD; Akkadian Dictionary)",514+755,330+483,"U+121FD & U+121B8
(LU2 & LAGAB)"
𒇽𒆸𒄷,𒇽𒆸𒄷,"LU2.LAGAB.ḪU
(TEŠLUG (Labat: TEŠLUG = LAGAB.ḪU (nos. 755+132) or LU2.LAGAB.ḪU (nos. 514+755+132); MesZL: TEŠLUG = LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat vague))
(ePSD; Akkadian Dictionary)",514+755+132,330+483+078,"U+121FD & U+121B8 & U+12137
(LU2 & LAGAB & HU)"
𒇽𒌆,𒇽𒌆,"LU2.TUG2
(AZLAG7 (MesZL: AZLAG7 = LU2.TUG2 (nos. 514+809), LU2 x TUG2 (no. 530)))
(ePSD; Akkadian Dictionary)",514+809,330+536,"U+121FD & U+12306
(LU2 & TUG2)"
𒇽𒋙,𒇽𒋙,"LU2.ŠU2
(GALA6 (Labat; MesZL: GALA6 = ŠU2 (no. 869)))
(ePSD; Akkadian Dictionary)",514+869,330+545,"U+121FD & U+122D9
(SHU2 & LU2)"
𒈑,𒈑,"LU2 tenû
(LIL8)
(ePSD; Akkadian Dictionary)",515,330 (sign LU2),"U+12211
(LU2 TENU)"
𒈕,𒈕,"LU2 šeššig
(AD6 (MesZL: LU2 x BAD and LU2.BAD (nos. 514 and 517), also LU2 šeššig (no. 516) as well as LU2 šeššig x BAD (no. 518)), DIM3 (MesZL: also nos. 264 and 516, DIM3 = Assyrian RAB.GAM (no. 264), Neo-Babylonian LUGAL.KAMv (no. 269), and additional LU2.GAM (nos. 514+576), LU2 šeššig (no. 516)), RI9 (MesZL: 516 and 269, Deimel differently), RIN5 (MesZL: RIN5 = LU2 šeššig (no. 516) and LUGAL.KAMv (no. 269)), UG8 (MesZL: to be erased))
(ePSD; Akkadian Dictionary)",516 and 534,3308,"U+12215
(LU2 SHESHIG)"
𒇿,𒇿,"LU2 x BAD
((MesZL: reconstruction); AD5 (Labat: the sign is LU2.BAD, but no. 69 (BAD, in MesZL no. 113); MesZL: AD6, AD5 = U2.GIR2 gunû (nos. 490+007)), AD6 (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)), ADDA (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)), AT5 (Labat: the sign is LU2.BAD, but no. 69 (BAD, in MesZL no. 113); MesZL: AT6, AT5 missing), AT6 (MesZL: = LU2 x BAD and LU2.BAD (nos. 517 and 514+113)))
(ePSD; Akkadian Dictionary)",517,3306,"U+121FF
(LU2 TIMES BAD)"
𒈕 x 𒁁,𒈕 x 𒁁,"LU2 šeššig x BAD
((MesZL: reconstruction) LU2 x BAD.GAM, LU2 šeššig x UŠ2; AD6 (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)), ADDA (MesZL: LU2 x BAD and LU2.BAD (nos. 517 and 514+113), also LU2 šeššig (no. 516) and LU2 šeššig x BAD (no. 518)))
(ePSD; Akkadian Dictionary)",518,3309,
𒈅,𒈅,"LU2 x KAD2
(DUBAL3)
(ePSD; Akkadian Dictionary)",519,330,"U+12205
(LU2 TIMES KAD2)"
𒇽 x 𒋺,𒇽 x 𒋺,"LU2 x KID2 ?
(DUBAL4 (MesZL: ?))
(ePSD; Akkadian Dictionary)",520,3304,
𒈆,𒈆,"LU2 x KAD3 ?
(see MesZL p. 144)
(ePSD; Akkadian Dictionary)",520,3304,"U+12206
(LU2 TIMES KAD3)"
𒈂,𒈂,"LU2 x KAR2
(LU2 x GAN2 tenû; ḪEŠ5 (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)), ŠAGA (MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521), Deimel differently), ŠE29 (MesZL: MesZL: LU2.GAN2 (nos. 514+174), LU2.KAR2 (nos. 514+175), and LU2 x GAN2 or LU2 x KAR2 (no. 521)))
(ePSD; Akkadian Dictionary)",521,3307,"U+12202
(LU2 TIMES GAN2 TENU)"
𒈌,𒈌,"LU2 x NE
(DU14 (MesZL: LU2.NE (nos. 514+313), and LU2 x NE (no. 522)))
(ePSD; Akkadian Dictionary)",522,330,"U+1220C
(LU2 TIMES NE)"
𒇾,𒇾,"LU2 x AL
(DUBAL5)
(ePSD; Akkadian Dictionary)",523,330,"U+121FE
(LU2 TIMES AL)"
𒇽 x 𒋗,𒇽 x 𒋗,"LU2 x ŠU
(ER13 (MesZL: LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)), ERI13 (MesZL: LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)), IR13 (MesZL: ?, LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)))
(ePSD; Akkadian Dictionary)",524,330,
𒈃,𒈃,"LU2 x KAM
(LU2 x ḪI x BAD; KAMA5 (MesZL: KAMA5 = LU2.KAM (nos. 514+595) and LU2 x KAM (no. 525)))
(ePSD; Akkadian Dictionary)",525,330,"U+12203
(LU2 TIMES HI TIMES BAD)"
𒈄,𒈄,"LU2 x IM
(ePSD; Akkadian Dictionary)",526,330,"U+12204
(LU2 TIMES IM)"
𒈈,𒈈,"LU2 x KI
(DUBAL6 (MesZL: LU2.KI (nos. 514+737) and LU2 x KI (no. 527)), GURUD2 (MesZL: LU2.KI (nos. 514+737) and LU2 x KI (no. 527)))
(ePSD; Akkadian Dictionary)",527,330,"U+12208
(LU2 TIMES KI)"
𒈋,𒈋,"LU2 x ME.EN
(DINIG2 (MesZL: ?, LU2.ME.EN (nos. 514+753+164) and LU2 x ME.EN (no. 527’), Deimel DINIG))
(ePSD; Akkadian Dictionary)",527’,330,"U+1220B
(LU2 TIMES ME PLUS EN)"
𒈊,𒈊,"LU2 x LAGAB
(DINIG3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), EŠLUG(MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat erroneously), ḪAR3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), ḪARA3 (MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528)), TEŠLUG(MesZL: LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat vague))
(ePSD; Akkadian Dictionary)",528,330_7b,"U+1220A
(LU2 TIMES LAGAB)"
𒇽 x 𒆪,𒇽 x 𒆪,"LU2 x KU
(DUBAL7 (MesZL: or similar))
(ePSD; Akkadian Dictionary)",529,330_7c,
𒈀,𒈀,"LU2 x ŠE3
(see MesZL no. 514)
(ePSD; Akkadian Dictionary)",530,330_7c,"U+12200
(LU2 TIMES ESH2)"
𒈐,𒈐,"LU2 x TUG2
(AZLAG7 (MesZL: AZLAG7 = LU2.TUG2 (nos. 514+809), LU2 x TUG2 (no. 530)))
(ePSD; Akkadian Dictionary)",530,330,"U+12210
(LU2 TIMES TUG2)"
𒈁,𒈁,"LU2 x ŠE3 tenû
(LU2 x EŠ2 tenû; ER13 (MesZL: LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)), ERI13 (MesZL: LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)), IR13 (MesZL: ?, LU2 x ŠU (no. 524) and LU2 x ŠE3 tenû (no. 531)))
(ePSD; Akkadian Dictionary)",531,330,"U+12201
(LU2 TIMES ESH2 TENU)"
𒈀𒇲,𒈀𒇲,"LU2 x ŠE3.LAL
(ePSD; Akkadian Dictionary)",532,330,"U+12200 & U+121F2
(LU2 TIMES ESH2 & LAL)"
𒈏,𒈏,"LU2 x SIK2.BU
(ePSD; Akkadian Dictionary)",533,330,"U+1220F
(LU2 TIMES SIK2 PLUS BU)"
𒈕,𒈕,"LU2 šeššig
(AD6 (MesZL: LU2 x BAD and LU2.BAD (nos. 514 and 517), also LU2 šeššig (no. 516) as well as LU2 šeššig x BAD (no. 518)), DIM3 (MesZL: also nos. 264 and 516, DIM3 = Assyrian RAB.GAM (no. 264), Neo-Babylonian LUGAL.KAMv (no. 269), and additional LU2.GAM (nos. 514+576), LU2 šeššig (no. 516)), RI9 (MesZL: 516 and 269, Deimel differently), RIN5 (MesZL: RIN5 = LU2 šeššig (no. 516) and LUGAL.KAMv (no. 269)), UG8 (MesZL: to be erased))
(ePSD; Akkadian Dictionary)",534 and 516,3308,"U+12215
(LU2 SHESHIG)"
𒋀,𒋀,"ŠEŠ
(AḪ2, AḪA2, AḪI, MUN4, MUŠ5, NAN(MesZL: ŠEŠ (no. 535) and I (no. 252)), SES, SIS, SIŠ, ŠAS, ŠAṢ, ŠAŠ, ŠE16 (MesZL: ?), ŠES (Labat; MesZL: ŠES missing), ŠEṢ, ŠIS (Labat; MesZL: ŠIS missing), ŠIṢ, ŠIŠ, ŠIZ, URI3, URIN(MesZL: Deimel differently; KŠ: in MesZL index erroneously no. 331), URU3)
(ePSD; Akkadian Dictionary)",535,331,"U+122C0
(SHESH)"
𒌶,𒌶,"URI3
(see ŠEŠ (no. 535, U+122C0))
(ePSD; Akkadian Dictionary)",535,331,"U+12336
(URI3)"
𒋀𒀊,𒋀𒀊,"ŠEŠ.AB
(URA16, URAM2, URI5 (MesZL: Deimel and Labat differently), URIM5, URU15, URUM6)
(ePSD; Akkadian Dictionary)",535+223,331+128,"U+122C0 & U+1200A
(SHESH & AB)"
𒋀𒀕,𒋀𒀕,"ŠEŠ.UNUG
(URA15, URAM, URI2, URIM2 (MesZL: Deimel URIM), URU14, URUM5)
(ePSD; Akkadian Dictionary)",535+232,331+195,"U+122C0 & U+12015
(SHESH & AB GUNU)"
𒌶𒆠,𒌶𒆠,"ŠEŠ.KI
(ŠEŠ+KI; NAN2 (MesZL: ŠEŠ.KI (no. 535+737) and I (no. 252), von Soden differently), NANNA (MesZL: Deimel, Labat and von Soden differently, also ŠEŠ+KI; KŠ: in MesZL index erroneously no. 331), NANNA4 (Labat; MesZL: NANNA, NANNA4 missing), NANNAR (Labat; MesZL: NANNAR missing))
(ePSD; Akkadian Dictionary)",535+737,331+461,"U+122C0 & U+121A0
(SHESH & KI)"
𒋀𒆠,𒋀𒆠,"URU3.KI
(see ŠEŠ.KI)
(ePSD; Akkadian Dictionary)",535+737,331+461,"U+12336 & U+121A0
(URI3 & KI)"
𒑀,𒑀,"EŠ16.EŠ16
(6, AŠ9 (MesZL: Deimel differently))
(ePSD; Akkadian Dictionary)",536,331a,"U+12440
(NUMERIC SIGN SIX VARIANT FORM ASH9)"
𒑁,𒑁,"EŠ16.EŠ16.AŠ
(7, IMIN3, UMUN9 (MesZL: Deimel and Labat differently))
(ePSD; Akkadian Dictionary)",537,331b,"U+12441
(NUMERIC SIGN SEVEN VARIANT FORM IMIN3)"
𒑅,𒑅,"EŠ16.EŠ16.TAB
(8, USSA3, USSU3)
(ePSD; Akkadian Dictionary)",538,331c,"U+12445
(NUMERIC SIGN EIGHT VARIANT FORM USSU3)"
𒑇,𒑇,"EŠ16.EŠ16.EŠ16
(9, ILIMMU3)
(ePSD; Akkadian Dictionary)",539,331d,U+12447 (NUMERIC SIGN NINE VARIANT FORM ILIMMU3)
𒍠,𒍠,"ZAG
(BUTE (MesZL: better BŪTE), BUTI (MesZL: better BŪTI), BUTU (MesZL: better BŪTU), EN7, PUD (Labat; MesZL: PUD missing), PUTA, PUTE, PUTI, PUTU, PŪTA, PŪTE, PŪTI, PŪTU, SAG6, SAK6 (MesZL: ?), ṢAK, ZA3, ZAK, ZAQ)
(ePSD; Akkadian Dictionary)",540,332,"U+12360
(ZAG)"
𒍠𒀭,𒍠𒀭,"ZAG.AN
(USUG, UZUG)
(ePSD; Akkadian Dictionary)",540+010,332+013,"U+12360 & U+1202D
(ZAG & AN)"
𒍠𒄩,𒍠𒄩,"ZAG.ḪA
(ENKU (MesZL: also ENKUD?), ESSAD(MesZL: or EŠŠAD), EŠSAD (MesZL: or ESSAD))
(ePSD; Akkadian Dictionary)",540+856,332+589,"U+12360 & U+12129
(ZAG & HA)"
𒊬,𒊬,"SAR
(KIRI6 (MesZL: not Deimel's and others' GIŠ.KIRI6, GIŠ is determinative), LAMBI (MesZL: see ŠALAMBI (nos. 599+541)), MA4, MU2, MUD6 (MesZL: ?, Deimel differently, cf. MUD3), NISI(MesZL: Deimel differently), NISIG, NISSA, SAḪAR2 (MesZL: Deimel and Labat vague), SAKAR(MesZL: Deimel and Labat differently), SARA, SI15 (MesZL: Deimel and Labat differently), ŚAR, ŠA8, ŠAKAR, ŠAR, ŠARA7, ŠER9 (MesZL: perhaps needless), ŠIR9 (MesZL: perhaps needless))
(ePSD; Akkadian Dictionary)",541,"331e (ABZ)
152 (Labat)","U+122AC
(SAR)"
𒊬𒄷,𒊬𒄷,"SAR.ḪU
(EŠLUG (Labat; MesZL: EŠLUG = LU2.LAGAB (nos. 514+755) and LU2 x LAGAB (no. 528), Deimel and Labat erroneously))
(ePSD; Akkadian Dictionary)",541+132,"331e+078 (ABZ)
152+078 (Labat)","U+122AC & U+12137
(SAR & HU)"
𒊬𒊕,𒊬𒊕,"SAR.SAG
(SAKAR (Labat; MesZL: SAKAR = SAR (no. 541))
(ePSD; Akkadian Dictionary)",541+184,"331e+115 (ABZ)
152+115 (Labat)","U+122AC & U+12295
(SAR & SAG)"
𒌙,𒌙,"UD gunû
((MesZL: uncertain reconstruction); MURU13 (MesZL: ?), NESAG3 (MesZL: ?), NISAG3 (MesZL: ?))
(ePSD; Akkadian Dictionary)",542,337*,"U+12319
(UD GUNU)"
𒃼,𒃼,"GAR3
(GARA3 (MesZL: Deimel differently; KŠ: in MesZL index erroneously no. 333), KAR3, KIR16, QAR, QER5)
(ePSD; Akkadian Dictionary)",543,333,"U+120FC
(GAR3)"
𒇸,𒇸,"LIL
(IL9 (MesZL: ?), LAL4 (MesZL: Deimel and Labat differently), LAN (Labat: ?; MesZL: LAN missing), PARA10 (MesZL: von Soden, Deimel and Labat PARA2), PIRIG4 (Labat: ?; MesZL: PIRIG4 missing))
(ePSD; Akkadian Dictionary)",544,336,"U+121F8
(LIL)"
𒌘,𒌘,"MURU2
(ITI gunû, UD x U.U.U gunû; MUR2, MURI, MURUB4, NESAG, NISAG(MesZL: Deimel vague), UMUN9 (Labat: ?; MesZL: UMUN9 = IMIN3 (no. 537)), UNU7 (Labat; MesZL: UNU7 = GUR8.UNUG (no. 88+232))
(ePSD; Akkadian Dictionary)",545,337,"U+12318
(UD TIMES U PLUS U PLUS U GUNU)"
𒉠,𒉠,"SAG5
((MesZL: see ŠID (no. 485)); NESAG2, NISAG2, ZAG3))
(ePSD; Akkadian Dictionary)","546
also 485",337**,"U+12260
(NISAG)"
𒌣,𒌣,"DE2
(DA9, DI8 (MesZL: perhaps to be erased; KŠ: in MesZL index erroneously no. 338), DIM6 (MesZL: to be erased), DU19 (MesZL: ?), MUM(MesZL: ?), MUN2, SI7, NINAGAL (Labat; MesZL: NINAGAL missing), SIMUG, SIU, ṬE5, UMUM (ABZ; MesZL: UMUM missing), UMUN2)
(ePSD; Akkadian Dictionary)",547,338,"U+12323
(UMUM)"
𒌤,𒌤,"DE2 x KASKAL
(UMUM x KASKAL)
(ePSD; Akkadian Dictionary)",547 (sign DE2),338 (sign DE2),"U+12324
(UMUM TIMES KASKAL)"
𒌥,𒌥,"DE2 x PA
(UMUM x PA)
(ePSD; Akkadian Dictionary)",547 (sign DE2),338 (sign DE2),U+12325 (UMUM TIMES PA)
𒀾,𒀾,"AŠ2
(AS2, AṢ2, AŚ, AŠA2 (MesZL: Deimel and Labat differently; KŠ: in Labat index erroneously no. 579 (MesZL no. 839)), AZ2, DAŠ3 (MesZL: ?, Deimel and Labat differently; Labat: in index DAŠ3 = DAR (no. 183), but in syllabary DAŠ3 = AŠ2 (no. 548)), DEŠŠU (MesZL: as sign name, see UDEŠŠU), ES4 (Labat; MesZL: ES4 missing), IS4 (Labat; MesZL: IS4 missing), TAŠ3, UD2 (MesZL: or UT2), UT2 (MesZL: or UD2), UDEŠŠU, UTU5, ZIZ2)
(ePSD; Akkadian Dictionary)",548,339,"U+1203E
(ASH2)"
𒍩,𒍩,"ZIZ2
(see AŠ2 (no. 548, U+1203E))
(ePSD; Akkadian Dictionary)",548,339,"U+12369
(ZIZ2)"
𒀾𒀭,𒀾𒀭,"AŠ2.AN
(IMGAGA3, UDRA3)
(ePSD; Akkadian Dictionary)",548+010,339+013,"U+1203E & U+ 1202D
(ASH2 & AN)"
𒀾𒀭𒈾,𒀾𒀭𒈾,"AŠ2.AN.NA
(IMGAGA2, UDRA2)
(ePSD; Akkadian Dictionary)",548+010+110,339+013+070,"U+1203E & U+1202D & U+1223E
(ASH2 & AN & NA)"
𒀾𒀀𒀭,𒀾𒀀𒀭,"AŠ2.A.AN
(IMGAGA (MesZL: 358 and 548), IMMALMAL (Labat; MesZL: IMMALMAL missing), KIRAŠI, LAḪRA (Labat; MesZL: LAḪRA – see UDRA), UDRA (MesZL: Deimel and Labat LAḪRA))
(ePSD; Akkadian Dictionary)",548+839+010,339+579+013,"U+1203E & U+12000 & U+1202D
(ASH2 & A & AN)"
𒀾𒃻,𒀾𒃻,"AŠ2.GAR
(EŠGAR)
(ePSD; Akkadian Dictionary)",548+859,339+597,"U+1203E & U+120FB
(ASH2 & GAR)"
𒑑,𒑑,"BANEŠ
(see also AŠ2; BAEŠ)
(ePSD; Akkadian Dictionary)",549,339,"U+12451
(NUMERIC SIGN THREE BAN2)"
𒑓,𒑓,"BANLIMMU
(4 SŪTU)
(ePSD; Akkadian Dictionary)",550,340,"U+12453
(NUMERIC SIGN FOUR BAN2 VARIANT FORM)"
𒑒,𒑒,"BANLIMMU
(AŠ2.U; 4 SŪTU)
(ePSD; Akkadian Dictionary)",550,340,"U+12452
(NUMERIC SIGN FOUR BAN2)"
𒑕,𒑕,"BANIA
(5 SŪTU)
(ePSD; Akkadian Dictionary)",551,341,"U+12455
(NUMERIC SIGN FIVE BAN2 VARIANT FORM)"
𒑔,𒑔,"BANIA
(AŠ2.U over U; 5 SŪTU)
(ePSD; Akkadian Dictionary)",551,341,"U+12454
(NUMERIC SIGN FIVE BAN2)"
𒈠,𒈠,"MA
(PEŠ3, PEŠŠE, WA6)
(ePSD; Akkadian Dictionary)",552,342,"U+12220
(MA)"
𒈡,𒈠 x 𒋺,"MA x TAK4
(ePSD; Akkadian Dictionary)",552 (MA sign),342 (MA sign),"U+12221
(MA TIMES TAK4)"
𒃲,𒃲,"GAL
(GALA (Labat: in syllabary GALA = GAL (no. 553), but in index GALA = UŠ.KU (nos. 381+808); MesZL: GALA8, GALA = UŠ.KU (nos. 381+808); KŠ: perhaps mistake), GALA8, GEL5 (Labat: ?; MesZL: GEL5 missing), KAL2, QAL, RAB2, RAP2 (Labat; MesZL: RAP2 missing))
(ePSD; Akkadian Dictionary)",553,343,"U+120F2
(GAL)"
